,prot,prot,prot,prot,prot,prot,prot,prot,prot
,d1,d2,d3,d4,d5,d6,d7,d8,d10
SPAC13G7.03,0.10763043390630905,0.36136606743518185,0.25888567888113734,0.12887971473074694,-0.21793531913319653,-0.03245633695186017,-0.13180528906193123,0.023580021844293378,-0.097908338447373
SPAC13G7.04c,-0.28208705901708475,-0.2040508998837941,-0.21458466849494573,-0.555860701289903,-1.0892782923292263,-0.5308529335278055,0.30329285910147563,-0.0166349409362212,0.4037242465599802
SPAC13G7.05,-0.14454949289385133,-0.121267302441052,0.024737380572272927,0.43286910481725144,0.34024432901274887,0.010032873122104102,0.18929135166630442,-0.05922453693804092,-0.054218515803501344
SPAC13G7.06,-0.07079297665956497,-0.19852862065828364,-0.2053707226512237,-0.14959610800828071,-0.07435569292087035,0.18296479431676388,0.04013771836930832,0.04344492496574209,0.07913206775494663
SPAC13G7.08c,0.2141373546190159,0.017911167747873658,-0.2785178509761044,-0.05027239295245017,-0.029310988342396843,-0.0025145070303009276,-0.05201073782469656,0.008368462988617181,0.034277180450118044
SPAC13G7.11,-0.2628213870069822,-0.13697264260001857,-0.1704095660564241,-0.09773314706437075,-0.09915486067198112,0.1427789202940438,0.09147371568310603,-0.02560791922871767,-0.09384828194505528
SPAC13G7.12c,-0.013816670489523841,0.02024927086972783,0.13116636569999196,0.23484610028953812,0.1871351337505962,0.10334585891389286,0.031123418847014694,0.055223209505728454,-0.01812886777399314
SPAC13G7.13c,-0.02842152977059964,-0.35668385372766465,-0.4101283573286708,-1.157395334023024,-1.0527512190454784,-0.4356473807125003,0.31680659823031276,-0.9852505966859009,0.8050628777338109
SPAC140.01,-0.07534259156326195,-0.03344558448129789,0.07618057319239696,0.072540845852445,-0.020137197136124108,0.03390700885842213,0.04114264007061074,-0.005829730644303199,0.08132304352293437
SPAC140.02,-0.12122229006134766,-0.20289034914975973,-0.24454159606169715,-0.18710244424947384,-0.009787695102415277,-0.0777551701889031,-0.1565224693595247,0.11798505118020253,0.16217098735319604
SPAC1420.02c,0.0029023502593863923,0.07782492811663383,0.030564469491307762,-0.0024543354550516025,-0.024004960629817388,0.007719110791893417,-0.004517195062392228,0.01590710701853767,-0.011776725211926707
SPAC144.02,-0.1907703910434946,-0.07546233906652533,-0.03533655985999727,0.06815272617572278,-0.11012198462322188,-0.16050377099163,-0.1512997236978435,0.025659189385515313,0.0684123435754847
SPAC144.03,-0.05313853418459358,-0.15960616643589554,-0.1604382386364289,-0.07606225517414536,-0.09206564171411669,-0.03436512684017873,0.029728413749184224,0.014390110721709037,-0.019603990033853325
SPAC144.06,0.10271036609127213,-0.011494390907654153,0.12164849129338277,0.21095805205087256,-0.10526530553847166,-0.03846531421684428,0.04725230674019866,-0.04732334500416553,-0.03945379799241278
SPAC144.08,0.039306425967713735,-0.05576918875568475,0.15810084866121324,0.2515915938921097,0.1918298590716635,0.10416279133982292,-0.04224374654420593,-0.08891735359466013,-0.04370025106354486
SPAC144.12,0.20447275107951163,0.053821221098176275,-0.0882050881980117,0.007133247727341918,0.015505452682472498,0.39582395077313387,0.24203495297319788,0.011449871743275997,-0.004774204602101317
SPAC144.14,-0.10668014368578208,0.17434831377464172,0.033382723910187345,-0.017442423159982942,-0.03680319440309256,-0.3236909638724712,-0.225831569843567,-0.3080114316706032,-0.5474498285869456
SPAC144.15c,0.15941311990804474,0.10612519942234694,0.23978832732228766,0.1574003028612601,0.025384174457154886,-0.017874800326031164,-0.08987648456215935,0.026245527480335547,0.06195416282909853
SPAC144.16,-0.01785443397584835,-0.16659382039357556,-0.10037093694289198,-0.09107507680560506,-0.3516939402243722,0.24962979811774574,-0.2083431098376863,-0.1341794928498757,-0.12039255699806611
SPAC144.17c,-0.051974049717038395,0.14205513033843664,0.32974318540959313,0.19961011859908712,-0.003968000046104009,0.021275092253456085,0.04149675672126024,-0.036427340814707665,-0.06120833505367357
SPAC144.18,0.003989016728637329,0.4103839114187763,0.22023338697470873,0.040876186424740835,-0.0763081276677978,-0.1676214478011274,0.19908563057865414,0.06229789875139663,-0.11448155147502123
SPAC1486.01,-0.10737363105682889,-0.10939465356096155,-0.08228928640862326,0.07241538693574737,0.10326854596767242,0.24986979991917188,0.08529494358732881,0.0881960983172837,0.17990282593148854
SPAC1486.02c,-0.07493971495835436,0.010966352829226419,-0.1348629835763221,-0.15344338655936204,-0.15146316641554608,-0.00927568394807371,0.15819909655868303,-0.09247589367004605,-0.10433120827586773
SPAC1486.03c,0.13161198426957516,0.1507235554503514,0.09702203941348736,0.01737555167723688,0.13529525214649668,-0.1275169427992643,-0.0271856977236008,0.11906269415992561,-0.054732733123983995
SPAC1486.04c,-0.11331294025457427,-0.03666041342477511,-0.03210109251275447,-0.014777616845709482,-0.010096016581371686,-0.15240265282776827,-0.08951888482025572,0.018360836809437897,0.09128636166852977
SPAC1486.05,-0.08772587490975428,-0.041682983269137774,-0.042801929262984956,0.013923142885365627,0.03254540439468284,-0.20761916012876558,-0.10192813319000812,0.06718318941867585,0.1410259993239234
SPAC1486.06,0.35836166616669846,0.0901403237646996,-0.05379791013190505,-0.2029785983384359,-0.11856222612876888,-0.12029437875616528,-0.054356081747172394,-0.15561664837936073,-0.11124330033690291
SPAC1486.07c,-0.17336636106399916,-0.11944614603915416,-0.08168267814891589,-0.06208790054767319,-0.1550509516475024,0.048916644143281784,-0.12130833980617861,-0.015345392008474956,0.08867235191694373
SPAC1486.08,0.20962791485767648,-0.07682119978560255,-0.08860893634794657,0.15291687777387622,-0.0006128747943291574,0.17665842779789784,-0.10088928258957139,-0.026765988296596908,0.11844149215520032
SPAC1486.10,0.2855044880254447,-0.11773873360405707,-0.31837851839868847,0.20515229108281946,-0.06946255631303101,-0.1885589728453371,-0.4208723050091833,0.004584176829864339,-0.30030899786898657
SPAC14C4.01c,-0.29626528926949747,-0.014973488907136956,0.22385637468118808,0.13469213469873947,0.14732805880887603,0.7843422155169709,0.11059966940445354,-0.30636600764986943,-0.10122964888770847
SPAC14C4.02c,-0.11256769157771568,0.22935471952507017,-0.24664496624940507,0.04456460574900811,-0.23523110218650511,-0.482661498847602,0.03964015938838461,0.4759978285027086,0.05367464977313782
SPAC14C4.04,0.06452402763083559,0.1267235253709142,0.1413331816520434,0.17064508009060714,-0.1343522698975479,0.04223383452186394,0.079914646320082,-0.07107130625046679,-0.05658499943795245
SPAC14C4.05c,-0.01363189357627359,0.13149696042176795,1.0830279004578245,1.1761965942368424,0.6179919150310157,-0.645026766442434,-0.6713385765588367,0.14083930828734825,-0.06435432878104469
SPAC14C4.06c,0.029474004110423502,-0.12517751989706769,-0.10607092713219769,-0.121610636723029,0.0538100287433767,-0.024880149508496888,-0.036710991533340634,-0.13200045710636277,0.1892643540484793
SPAC14C4.11,-0.039708651521565774,-0.2768406351630942,-0.26720808742029345,-0.25438780485840895,-0.7332387954717636,-0.907041012641862,-0.33564478029941025,-0.06515646292342225,0.172494700819529
SPAC1527.01,-0.1893583373103307,0.08322449149521494,0.03188642250478235,2.1217236424679005,0.7685365302459308,-0.6009066374043792,-0.6070607705239119,-0.5387633594138,-0.3257878800387205
SPAC1527.02,-0.0858882828004961,0.13223107122622318,0.24608372506309464,0.13235352672368317,-0.03647030213878483,-0.034659456508148126,0.12946736065547848,0.1585089888362041,-0.23371117393982152
SPAC1527.03,0.44669090564953545,-0.0234107918500005,-0.2373563836034906,-0.1885705578362502,-0.867342374343443,-0.8672976267275652,-0.7331368640408156,-0.06592668407073576,0.30840498618090195
SPAC1556.01c,0.19980465006793585,0.011101761728776097,0.140578619888948,0.10488910544057804,-0.08635287576964365,-0.08279445582234717,-0.06385206041027403,0.07891459670785894,-0.04862048398333603
SPAC1556.02c,-0.05946069797185084,-0.03730973160377288,0.00907502620903175,0.06916239700705269,0.006253700186297367,0.008909129707051724,0.02619154043566211,0.028760887050380005,0.07523799147391949
SPAC1556.03,-0.2909510443805742,0.18767683777456096,-0.169099635382426,0.14394980936141055,0.06413293701312756,0.13048820927884003,0.10872139871600954,0.022527603954014565,-0.14888139626126234
SPAC1556.04c,-0.33730154737133033,-0.26390669147492163,-0.23697007360879618,-0.14261544393881126,0.014012765089225165,0.08040606139920614,0.03237189107442828,0.025542486785424368,0.14620377211017144
SPAC1556.08c,-0.07975067159681637,0.03739479039047969,0.11829841675720955,0.00481223333357704,-0.05927923024319012,-0.00737870400367846,0.005322831552029561,0.025868585600772792,0.07186609886155294
SPAC1565.01,-0.16674625502356172,-0.053840400080209336,-0.011169745274471038,-0.008589341920614668,0.0015140106694321448,0.025269175470106042,0.017543092452479342,-0.0036870773187076544,0.09615997502350315
SPAC1565.02c,-0.050503880553563585,0.043442379526235975,0.22566032489199145,0.39218040992905356,0.47725763701412893,0.1514607741428961,0.04668765975128619,-0.06309808671358796,-0.09793835878280133
SPAC1565.04c,0.15198456138135116,0.07624797227648697,0.29645027997912904,-0.011730444897549264,-0.21079494660798825,-0.25815983281403143,-0.31177621486798995,-0.5277188714231207,-0.5610340706161442
SPAC1565.05,0.05055812764393397,-0.1218472237184785,-0.13661159654999633,-0.08017012649328453,-0.050284549558342384,-0.158515733047232,-0.01227208152056031,0.07874136884016013,0.09211451596089723
SPAC1565.06c,-0.27255169805811164,-0.2149004291776111,-0.20957913852736004,-0.10778545474667353,-0.09128481813778698,-0.12720430223499749,-0.0033975439126486817,-0.16733024892953935,-0.1973566640693677
SPAC1565.07c,0.13520298785398016,0.1012190466312019,0.1987708061568266,0.30204603643777755,0.11845585507297465,-0.029044518503156425,0.02846857416061288,0.002272269440969532,0.010222821694774786
SPAC1565.08,-0.04588268406607798,0.18963742383356486,0.44726555142367186,0.5562592414255745,0.29643972952568237,0.026941270612917623,0.01885532696161063,0.0004037042077639219,-0.06667993239071557
SPAC15A10.01,-0.17527699862607868,-0.297553604102782,-0.2261867140382534,-0.07149289907893902,-0.09940928630598928,-0.01639675129902307,0.13184194585529313,0.20032072641485987,0.10938338917215826
SPAC15A10.02,0.09449723879417235,0.168742406749304,0.13278672746592612,-0.08776471073361913,-0.26781197808960844,-0.28202315761245567,-0.1634462505383506,-0.09738729892683873,0.16014419936987973
SPAC15A10.04c,0.3733972195857588,-0.15501235476719827,-0.13059133212467383,-0.01266620116744259,-0.011041316812564747,0.07081642054732955,0.014012145653290481,-0.005004872685064166,0.021228363038414938
SPAC15A10.05c,-0.19495959857833495,-0.03792683259331031,0.24840828719732222,0.5644063771896932,0.5774604946091196,0.21527799674800474,0.030464814770697624,0.04480134770498734,0.06089765036781358
SPAC15A10.07,-0.08682192626578622,0.09505374999782673,0.18093061310125802,0.04530703132068806,0.017166605249054556,0.36744662652564747,0.13208616402630147,0.03548208812154141,0.16613092497742976
SPAC15A10.08,-0.15299776120017963,0.09211872787929719,0.2308652080202392,-0.0008757376703613928,-0.1070186546228924,-0.12356822915317853,-0.021434746070477906,0.042809807975312676,-0.07932015434494213
SPAC15A10.11,-0.08374596297921233,0.016482407987579994,0.12118551415360651,0.11442370296365452,0.014109530579766022,-0.06849966418260721,-0.014517654882126252,-0.0015979389827837642,-0.0539129061673439
SPAC15A10.13,0.012335131474580041,0.1424242718177201,0.1368731308218321,0.28128573678168134,0.10446136937406987,-0.005123857704157575,-0.02361492565463369,-0.058574319070051284,-0.0725729873427171
SPAC15A10.15,0.1234594383373819,0.11005054945407279,0.11120362754640008,0.058898162908011364,-0.07273487411092006,-0.2497913300515361,-0.19422925455007384,-0.07485857406106744,0.11247609411147597
SPAC15A10.16,0.03355604119312633,0.15984738398655096,0.22119462378661287,-0.08210790982509986,-2.272009535513834,0.8025798039589407,-0.11637554130681682,-0.6371736671964325,-0.02226641318391387
SPAC15E1.02c,-0.09271951737398498,-0.24444485572636365,-0.1924084330053259,-0.10598656409678792,0.01874174800442463,0.214714081359555,0.1368319103367393,0.3130927273156061,0.7955326367910562
SPAC15E1.03,0.0740498411859028,0.10898773865520606,0.018583755678364566,-0.23386497956858135,-0.1615001512707776,0.04265170299820087,0.005464196374942151,-0.04876034702203681,-0.019052801538748845
SPAC15E1.04,-0.14139118640937767,0.044124793551300334,0.19399439115550382,0.319245949365518,0.009256296963234018,-0.028339889140862995,0.06572157196713263,-0.05589918370103519,-0.10049896637631539
SPAC15E1.05c,0.07515807490835302,0.1721187362863471,0.3174188641793429,0.2261639846014642,0.17114962272973092,0.05390571653563686,-0.09840834833425392,-0.04039346702914665,-0.1910121926274242
SPAC15E1.06,-0.10248890464606197,0.14869273030728275,-0.008592212189386217,0.2830980865247905,0.28027214730489075,0.15400356920184313,0.0037132100850220673,0.22639041996216627,-0.13776425744501014
SPAC15E1.08,0.08198414334258675,0.11581634558209247,0.0645933609690097,0.005775131133828465,-0.12987606442138222,-0.04878559062604092,-0.06692704888212064,0.050821801459626156,-0.046800276678529616
SPAC15E1.09,-0.2798872654695247,-0.16539766588243948,-0.3560955377480046,-0.12359265340632294,-0.0326871367180801,0.1345449048198271,0.029461378999506377,-0.04659002153918629,-0.05635990506774258
SPAC15E1.10,-0.19961515763084745,-0.11614397468284596,-0.18353578585101973,-0.12540405625271925,0.13672775892197087,0.9154748256256452,0.24198443689903748,-0.7334079759130413,0.7050192940592485
SPAC15F9.03c,-0.05400214389941273,0.12417729913812883,0.1575518739311251,0.18609368023887804,0.006514563414853181,0.046423603204231945,0.05305348629580853,0.0962287358817358,-0.10326644849631822
SPAC16.01,0.019806888419525548,-0.034666470332619215,0.116047350698115,0.31381338712294826,0.24098690766315647,0.17900683206712206,0.18677010758730106,0.0564065843604471,0.09119031072857309
SPAC16.02c,-0.15861687673646252,-0.1005932613407151,0.0027594344079038963,0.013088108184105586,0.029615877063458078,0.025592865900829043,-0.18910632272553157,-0.002927413975833834,0.09671239537686745
SPAC16.03c,-0.1434692310180702,-0.23306406899300303,-0.16500643723608066,-0.12818531391696442,-0.09444040360575606,0.00634138309868848,-0.00857108923362987,-0.054505844300010986,-0.0035206138539559118
SPAC16.04,0.21590349436767264,-0.06211478244695556,-0.2009618009740225,-0.21513116595714427,-0.204661027080147,-0.1539013451662556,-0.17374421872113485,-0.13416925832259083,0.052605664086028125
SPAC1610.01,0.014795705549562999,0.1885988446327132,0.2622200434160154,0.22034570053962968,0.05870986024038998,0.06636163094483902,-0.060109359691015496,-0.03305651205836669,0.06924113592816872
SPAC1610.02c,-0.1782323749294468,-0.2324395735773337,-0.17304206111809234,-0.023192876665703965,-0.1555819166855053,0.10743952445033833,0.10642099158841961,-0.04653773824199764,0.13736111333624035
SPAC1610.03c,-1.1974545760417277,-1.4589067624714205,3.883744987411777,1.9977487245917476,0.7821686175863176,-0.9498946487799511,-2.2378666492192494,-1.927836749895637,-1.162262804775966
SPAC1610.04,-0.11844130207028956,-0.0919096554957319,-0.09439842215097716,0.0820127607258031,0.3791566775970227,0.08134858349099018,0.002604853323943196,0.005300275108770791,0.07278521987820777
SPAC1635.01,-0.13632643241886083,-0.03478091443079229,0.030629076410807837,0.0886722434924635,0.027393319371468744,0.01582341587935033,0.012286309731555013,0.03744095674869553,0.046985370242434765
SPAC1639.01c,0.07677623908629444,0.09480578959951586,-0.04168417443846467,0.04483491440955145,0.2113043949071958,0.5256134020896788,0.5566224971055955,-0.08441486233959217,-0.8222971174991502
SPAC167.01,-0.04998597970784252,1.02990132606276,-0.6500186770801031,0.5064484878785728,-0.3984431577061122,-0.2865080962803041,0.31972232201425527,-0.3082964018958163,-0.05840978252585671
SPAC167.04,-0.07631984534932093,0.05941241932308476,0.18874800026158128,0.042373259162853144,-0.0570072702572436,0.10665500641875165,-0.11950410008208591,0.1142036867319214,0.03226127332426709
SPAC167.05,-0.12850852533649165,-0.014376618476894532,0.24477461238915577,0.39950215487291374,-0.0049207039661454954,-0.002719215412417375,0.038949908679096146,0.01622531188665799,-0.09778548343473817
SPAC167.06c,-0.1275122999860725,0.1747741531402489,0.5490703375935357,0.9394582677501818,0.9429713114607235,0.4063603520060337,0.1536439800451559,0.1983167302968405,-0.15109637218881078
SPAC167.07c,-0.06446125267542768,0.11133458707588834,0.2568605654910181,0.030211421418003565,-0.058419279948161984,-0.1262818546318759,0.009698811676793817,-0.03637320093799579,0.016120486331734962
