,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA
,d1,d2,d3,d4,d5,d6,d7,d8,d10
SPAC3H5.10,2.73733064187683,-0.9739957274052636,-0.6659528078118196,0.19105336775233495,-0.1090458529096563,-0.8564733704736509,0.21858051741088724,-0.06863730909065135,-0.22763001978213193
SPAC3H5.11,-0.541070695510057,0.2720926711626344,0.3765024750657339,0.3818708220840693,0.6222204293237774,-0.3055532327429342,-0.2415017864215354,0.14469885979945118,0.012181368878345755
SPAC3H8.02,0.6445038330551365,-0.0864649252912838,-0.11480938458584293,-0.25969053377048934,-0.13288403160910423,0.02017917757012966,0.0023983846059485447,0.26148991934228566,0.09901003019311053
SPAC3H8.03,0.7135651040165006,0.11228589024040403,0.0832098599517932,0.07242915260963623,0.7145007147542591,-1.344738419032513,0.20533083919883277,-0.1319646825439023,0.01148316621495804
SPAC3H8.07c,0.1178495501227831,-0.18402847281849344,-0.0725792775740933,0.237288564349439,0.2657757930813642,-0.27403037575737,-0.45349761566241137,-0.06656872226803667,0.05788947471675576
SPAC3H8.10,-0.6004740122983245,-0.15332205147037292,0.22840140214697957,0.18497597702485935,0.49546670527787967,0.07081299038022258,-0.14864274869411565,-0.08140977903361044,-0.002818043764116457
SPAC458.02c,0.309703425136727,0.09996936524504674,0.17874577055284468,0.20344352727696485,0.6516451840507775,-1.8623257188809061,-0.10961746442737041,-0.09999231978270817,-0.17832579004852422
SPAC458.05,-0.8288116984278117,0.2224422119239559,0.6178129168121973,0.2927809111803594,-0.2689587370389881,-0.21717717605638492,0.08040267678051632,0.13811815529176485,0.16333611936691017
SPAC458.06,-0.8179049155974762,0.2325570070097347,0.5553811004413569,0.6652606286489551,0.49603928773755057,-1.3326601334890338,-0.16262295964781437,0.045889277432722086,-0.01950452890580423
SPAC458.07,-0.10861111864893024,-0.03472191230467071,-0.08804700798005938,-0.3048494912375137,-0.824878408571291,0.7999042830160585,0.5930195502897138,0.173050006081721,0.0020822107577553595
SPAC4A8.02c,-0.5001351469434487,-0.2043124128361959,0.23939574149792198,1.1243195556130225,1.3064285129671527,0.36935120978646374,0.08743974679853217,-0.44042465049428037,-0.31682902748727715
SPAC4A8.03c,-1.769232058545712,0.11894127852305686,0.4605137783068427,-0.1147020833390487,-1.043450312006417,1.8583919618559486,0.3927961849936612,0.47846457760179106,0.6331993427567846
SPAC4A8.04,-4.9254443817318965,1.1039013266686748,1.3234525880112542,0.7005320479174059,-0.2737085800329926,-0.6644729345915819,-0.29139190658560793,-0.0009784519510432077,0.11007980800107978
SPAC4A8.05c,0.4684920536871262,0.4433541452209312,-1.3630101686334408,-0.8148530836623848,2.3370419784548795,-1.7577459383297165,0.06916141195589853,-0.18719030163089412,0.03213735440232157
SPAC4A8.06c,0.3466705867032581,-0.41326517224788395,-0.18721333623996395,0.12173912088386185,0.25762711820177403,-0.33093209805202656,-0.03316777718532049,-0.029217494171208003,-0.022212431571036806
SPAC4A8.07c,0.253442825880567,-0.17833498411189802,-0.3834808269826885,-0.5385997495045026,-0.8942876977552234,0.3047009780762595,-0.1824652374595115,0.04909714752569827,-0.06259130562814086
SPAC4A8.08c,0.18582461728299127,-0.06943009821171423,0.4841301036436712,-0.08093924550881515,-0.29120391289577646,-0.48641100269472554,0.037546642681059006,0.01721261336537766,0.0055209395479292045
SPAC4A8.10,-0.5737575171014357,0.22353419161032886,0.26546081518832887,-0.2480744283077152,0.012884969966011614,-0.17249797339001932,-0.21875802950492454,0.2649699106237353,0.40302306618865147
SPAC4A8.11c,-1.052729035648948,0.03318581980422053,-0.46754605533752125,-0.468250287864846,0.6657632306314807,0.029337191249879213,-0.6047498840317889,0.17631098662868405,0.011894096877283378
SPAC4A8.12c,0.4589749258506999,-0.030609459647034265,0.029294154188435062,-0.11895851549564815,-0.5196948907959469,0.4007223148717358,-0.0767562971516916,-0.06696838962549015,0.12609479442133703
SPAC4A8.13c,-0.5115619707602882,0.2702844299836142,0.21429073787817943,0.18448510103806248,0.0636354958561764,-1.5298164104236607,-0.10652432219748542,-0.12837575635752985,-0.07853492986449306
SPAC4A8.14,-0.8809725130754111,-0.4697037242688722,-0.25655248780676376,0.015507277376333617,0.3062108470006426,0.5356282453392973,-0.08581378564715031,0.16899372311245908,0.13522067836080987
SPAC4A8.15c,-1.1759797165554124,-0.024724030570697497,-0.26705187427770893,-0.2579947861810501,-0.44863401384673396,0.8736534668524805,0.24035887980690418,-0.31061462848637633,-0.23836350864157674
SPAC4A8.16c,1.309423594364439,-0.6400172008314213,-0.2715085285765392,-0.12180444901926663,-0.14817837911858045,-0.4788258710105542,-0.5535275578109138,0.031207350399484746,0.058882358263676604
SPAC4C5.01,-0.24519596124000845,-0.2540299750601357,-0.7862496350391628,-0.27111455561808695,1.3257774346935693,0.03478796292341871,-0.33823214251352357,-0.2752432832787362,0.07049448091446509
SPAC4C5.02c,-0.0060637904624196715,0.02711102027258938,0.016051060978968273,1.0040325761237365,1.909500203241063,0.21524399526985682,-0.4660566788739864,-0.967715183023854,-0.8467797857078201
SPAC4C5.03,-0.13778763592479332,0.013530690774008786,-0.0666606758634094,0.2795627001538191,-0.020244735417011273,0.4099238516942034,0.18451473298920795,-0.158961506312567,-0.04050060163229097
SPAC4D7.01c,-0.0016752385962498229,0.02988495027065491,0.08858192397186074,0.11033267768113225,-0.6513760087338605,-0.6598689958187615,0.38194482034188393,0.16954527829368016,0.027342956194193357
SPAC4D7.02c,-1.7673451720784146,0.05568991232762166,0.5803356832314316,0.3161648479101166,-0.7483386451068134,0.6263898467046949,-0.04692749551553144,0.1839916827514092,0.05067691504217009
SPAC4D7.04c,0.3556025626597378,-0.5422193626478051,-0.40796904911337317,-0.20188648375707174,-0.4905677723843789,0.5821622411849618,0.1276823392540125,-0.02270118927660203,0.0546722837206165
SPAC4D7.05,0.19361084697625586,-0.3494862291995813,-0.11754936314516762,-0.039542088482961146,-0.08995561155292708,0.24986229555267048,0.7828493200395712,0.35248282100601025,-0.024516146330421762
SPAC4D7.06c,0.07120855569285911,-0.14099311219699778,-0.12633588581649957,-0.1583904184575926,-0.5346445460712412,1.0314789080773097,0.20416782452698995,-0.03888278407466288,-0.08725243038250455
SPAC4D7.08c,0.7165057640903011,-0.5323694114943058,-0.6537206934166755,-0.9596152688067687,-0.8434569617465808,1.5420321833892972,0.2802005564365748,0.08648260763717608,0.21475755652669215
SPAC4D7.10c,-0.14948925440778044,-0.021318632260601766,-0.025926838526225293,-0.10618250515194366,-0.9641407743286287,0.8747382280070204,0.2882515956758643,0.18798767787646775,0.18509689198724988
SPAC4D7.12c,-0.8322874139475038,-0.14953987915251732,-0.20265587829293574,-0.4885057575473528,-0.6552933226637445,2.2628388722978166,0.2980540205704355,-0.19393394290649235,0.1018911081450487
SPAC4D7.13,0.5689498750750095,0.1639484758677739,0.2251821780346755,-0.47931351530524924,-0.09191592642912735,0.5184247620304143,0.12603852790412884,-0.04676178913009715,-0.2042350561684469
SPAC4F10.02,-1.25521054056282,0.3052448192329875,0.5312205160681679,0.5851698715071372,0.6222901902141443,-1.388488991515445,-0.06568375810511708,-0.08724994376276739,-0.10866416707634019
SPAC4F10.04,-0.2351570451370203,0.04680518385519117,-0.15065072709959554,-0.5761890717808918,-0.5453300946222766,0.7632085062156638,0.32158025659457357,0.09359033341586401,0.0009084374238501336
SPAC4F10.05c,0.1458702274805812,-0.1109176183428709,0.05650559962922597,0.1769291322762117,0.006019066162472497,-0.6901863470355751,0.2969802991548505,0.052782011709725435,0.020825006238347876
SPAC4F10.06,0.2141121823614905,-0.6227335508940728,-0.06467807755518606,0.19290042257040962,0.7725993283400697,-0.06498971069469017,-0.04116708704704543,-0.10124844248984793,0.14616957499866318
SPAC4F10.08,-0.1661884771583897,0.1693439593779993,0.762810315651464,1.592077377779611,3.010574065474145,0.4557430531212203,-0.7769061592104451,-0.05868254244025284,-0.21021950240397747
SPAC4F10.09c,-0.7798761956471076,-0.1472938949530196,-0.2773484924732208,-0.02989312611111483,-0.08483133583369629,0.3236441383280062,-0.04017017176431725,0.11248392147849784,0.18874966369493373
SPAC4F10.10c,0.5075693180661258,0.13629045945713347,-0.18764788771472907,0.1315988033464517,-0.7158619228593273,-0.01225704246555509,0.1717961220209016,-0.142248143378438,-0.18896340909948695
SPAC4F10.11,-0.6706085667453183,0.07994998978471193,-0.19358966796649882,-0.5373500337161059,-0.393962839699607,0.05806330010310301,0.363340093940712,0.11325218320600816,-0.054857095847151816
SPAC4F10.13c,0.46320235593675263,-0.18421135172728634,0.15027235045481446,0.5778366988837513,1.6474796858485954,-1.7289773629591711,-0.2213143898979627,0.00844552254755776,0.05775437784751841
SPAC4F10.14c,1.3734958550773324,-0.884678124383792,-0.5930776865610721,0.12954317166350648,-0.20415565504753963,-0.1970291949689631,0.08680269110669414,0.023943280230375175,0.034821439462822124
SPAC4F10.15c,-0.19918478089634992,-0.205465153338608,0.08140272544053798,0.20675502724463432,1.3045741422364068,-1.4912709511907742,-0.06504655891541294,0.10031484653041116,-0.030683363122478463
SPAC4F10.17,-1.2092790099467878,0.01827413158080149,-0.15883154057907045,0.9873999436235792,3.2299381081161913,-0.47084478526640083,-0.4221906619493532,0.9036398720296579,1.6695401461720927
SPAC4F10.18,-0.17446852625069947,-0.32662100730218013,-0.3795685006435603,0.09418322868804241,-0.06994561748330463,0.16802890329927328,0.028019733573675765,-0.05058805638528413,0.08615407272951331
SPAC4F10.19c,-0.16742842427693758,0.15364629596258905,-0.139302825778096,0.09841408751435811,0.12562600705484755,0.03191380489975849,0.19527060839062318,0.056668524051162295,0.05019479819490158
SPAC4F10.20,0.012637154052742865,0.05842294064710539,0.16160246778710755,0.22918068380156267,0.46145471239627406,-0.5831121063960452,-0.3487589470812015,-0.14912401256918725,0.08133403234563802
SPAC4F8.01,-0.8216439150278355,0.49493858261820906,0.4678382220372781,0.4137586636851689,1.239105938992544,-1.1743115109836975,-0.7426530811541839,-0.28728323550844015,-0.42854611646969204
SPAC4F8.02c,0.6562502662702137,0.12769408167549956,0.09719080919190326,-0.09273882662811145,-0.00326565319665717,-0.469574166531848,0.026696141294536246,0.02819244761077066,0.08590506430112863
SPAC4F8.03,0.9408967161806785,-0.570482134083841,-0.38716085355301194,-0.27191697615256505,0.38125666581871465,0.290759766620715,0.17709187986424552,-0.23758005404138022,-0.04952028406997355
SPAC4F8.04,0.17159702516394093,-0.6654079082999114,-0.28569303105766,-0.03681106133401957,0.6501417583967692,1.1825177498614086,0.11096943221160338,-0.11437380295691812,-0.09395579042505897
SPAC4F8.05c,1.1437267955759796,-0.190305566205629,-0.3085641607453502,-0.794514031807489,-0.16142656204623235,0.7394214040626568,0.05353907169896713,-0.31048336063088133,-0.04104512242833036
SPAC4F8.06,0.460116518689319,0.34014390353577884,0.47437757494598665,0.35664482374971396,1.0873487693186932,-1.7350581068771955,-0.12463134413070487,-0.16428755530336098,-0.5267016229356689
SPAC4F8.07c,-1.419003488611763,0.07797026933355267,0.01953886605294919,0.6632643755309984,2.111224729235033,0.9915092293974314,0.11017315861436905,-0.7141471284446805,-1.2433978031563266
SPAC4F8.10c,-0.29277280969712705,0.10093170755037739,0.028844778425531237,-0.18420495576668416,-0.5910074780367289,1.5869440061085933,-0.04426783110018184,-0.07578787620275174,-0.11834508821631262
SPAC4F8.12c,0.3810832415514016,-0.031985119953091806,-0.25559737731630544,-0.703293769836966,-1.1540660389798316,1.4945781619699616,-0.2096385658403353,0.39452400053505066,0.3993519834307825
SPAC4F8.13c,-0.9218126590656919,-0.21686806895173572,-0.05349567135181297,-0.047215005555336045,-0.4010905878586434,0.39350502556010936,-0.09493880603168398,0.12433833970912173,0.19716392626256948
SPAC4F8.14c,-0.9436819775262519,-0.13032521793486573,-0.22105457485843205,-0.04028852585900289,-0.3325217077111615,0.3408508406902713,-0.02136096327174597,-0.016907924131106533,0.24067460558464626
SPAC4G8.02c,0.23925040729876762,0.12743483549806894,0.07618769506836906,0.257498396157664,-0.05626161153089021,-0.8693733861523348,-0.020691260757995877,-0.28166257840939457,-0.21430169676718513
SPAC4G8.05,-0.463106674447912,0.1927843708916837,0.41690827966010496,0.5945236976230052,0.3133041445043747,-0.8820512901490866,-0.0027025437483893834,0.08023917933628219,-0.03507465556718806
SPAC4G8.07c,0.38836114279988193,-0.18112089717068175,0.1703045830997585,0.015666976634756635,0.6953343963786642,-0.24489055300862628,-0.2101386085448279,-0.00946305268843256,-0.03194892851727513
SPAC4G8.08,-0.7886998639101159,0.09534271454085608,-0.053250497438897426,-0.004675807067254012,-0.5929894960908814,0.5435193970735975,0.30371572125959306,-0.10091251559550035,0.07518590082050969
SPAC4G8.09,-0.26686659141960156,0.08667033915242395,0.16396932988753177,0.2873816193449154,-0.4512854470697207,-0.274339865328328,0.5284080772554802,0.09645876956607247,0.04693101246889425
SPAC4G8.10,-1.2313165228772196,0.2871338781960553,0.36219198357973337,0.0868491050535396,0.6201176034050535,0.3936505612968696,0.0076430475181785695,-0.09162218089653229,-0.13975038817224772
SPAC4G8.13c,-0.705824227957551,0.04614423000540829,-0.16905856897267427,0.04173490080804554,0.413125416084415,0.6288952409211916,-0.057209338755219385,0.2462905014117499,0.44984761763025616
SPAC4G9.02,0.044062738857991196,0.013097263066668086,0.29625437090837387,0.5105192963122331,0.4329006839611049,-1.2827056802339483,-0.13619984118268064,-0.07443163885772688,0.035798088681298516
SPAC4G9.03,-0.49844611057954036,-0.5001717468186471,-0.15235126068106108,0.2095212881932329,0.1970159164322447,-1.0849872746528608,-0.1630279805409689,-0.13139683837716243,-0.09185734515869592
SPAC4G9.04c,-0.3770962651373746,-0.10082503035769474,-0.020550368927593876,0.2917069927273891,0.4279808942761166,-0.17865916483535937,-0.10944920482250164,0.11598353209241606,0.13238414108928967
SPAC4G9.05,-0.38922511456386005,0.40421465308160837,1.227119890750975,1.937093495634814,2.817910284732913,0.21753402660361498,-0.3884730468368476,-1.223460191792376,-1.3944047157757442
SPAC4G9.08c,0.6513765556627322,-0.23855875227118956,0.22247071559911996,0.25424401892134696,0.6103050985212168,-0.70891914384355,-0.2656034697114279,-0.0072759913042651225,0.04995864894457927
SPAC4G9.09c,-2.0101500107010386,-0.5632488929374675,-0.6960786143073023,-0.27330847910311507,0.2750618329100476,1.7677377300395238,-0.3112605423370277,0.018025253752296466,0.2806495034577068
SPAC4G9.10,0.2488618008567537,-0.04025738314780125,-0.3949432498789548,-0.6503007186517487,-0.8798673696612074,0.9246881710196908,0.2006472220863602,0.02388366689510768,0.11957259427860922
SPAC4G9.11c,-1.1817871874009231,0.1057313037863794,0.7561050011615016,0.5283918791506508,0.8661614857132156,-0.04087720025068409,-0.07367079199924875,-0.19539604506948205,-0.028726433407586516
SPAC4G9.12,-0.4764671663792458,0.7648414621592492,0.735654348210122,0.7531551882774982,0.7918151927402877,0.3880988582903466,0.051938213546388834,-0.7063994581203277,-1.105626689441383
SPAC4G9.13c,-0.07697720825680149,0.21869959599934424,0.12637036106378707,-0.03662592569971679,-0.20685406645957,0.3847841675214891,-0.33895512939782746,-0.24329011499310987,-0.13805406989882027
SPAC4G9.15,-1.1325280962722621,0.7014383046309564,0.5229930178211136,0.6642331547437463,0.5209783096302126,-1.2833336562539726,-0.660540214007735,-0.20186003305681732,-0.22949463274841897
SPAC4G9.16c,2.841226744193214,-0.9822024000750471,-0.9938941670797496,-0.23453890671347444,-0.7072813579554214,0.16045315490871914,0.09588526023138577,0.03435463797097871,0.006357772921482319
SPAC4G9.17c,0.10333899753774056,0.15444485641230582,0.3383407914245209,0.37778462549785724,0.09475171360430273,-0.14137904074507074,-0.2618501940413844,-0.0761640773387999,-0.09752930879857107
SPAC4H3.01,0.6161531516440406,-0.40726045689606605,-0.33549320800053745,-0.19939817934662513,-1.104133230907153,0.7135611926073686,-0.08580884097377062,0.16025306436965003,0.06617113243750927
SPAC4H3.03c,-2.8053856924626417,0.9606031913901386,0.8479987015979185,0.516391171512802,1.5537308054830357,0.33587112697211463,-0.6005179441806203,0.06512971078971352,-0.0134651721846617
SPAC4H3.04c,-1.842121363820235,0.24447100561679153,1.1715515046212939,0.5260409544901012,-1.2548602184212152,0.890704493942506,-0.00786354779536902,0.05509489592799732,0.38594923718722973
SPAC4H3.06,0.7431712217012767,-0.660060262358829,-0.12154572176841993,0.13772338092330783,0.19146755001761068,-0.40520075185498633,-0.4115920416342067,-0.15656553408824592,0.10048966157324202
SPAC4H3.07c,0.14333327547005503,0.14792120193785724,-0.13527033328046018,-0.03503916214517727,-0.8764772757408401,0.8009115808828019,0.1756267268298649,0.09410369574300875,0.27712908796961144
SPAC4H3.10c,-2.620626339206389,0.9475780816488377,0.08514081468325085,-0.26091861004576855,-0.3542136925503916,-0.5164097413306994,0.37099321650555916,0.38018609054198427,0.8818849365111121
SPAC4H3.11c,-1.129698193473969,0.8391851349282456,0.9181559597766591,1.5624680593601665,1.8560409636576898,-2.3963420275196836,-0.466482240800256,-0.34524420331313443,-0.6960632799628259
